Project,Method,ReleaseID,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,DistinctOperands,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,Buggy
bookkeeper,"String getCompressionType()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setCompressionType(String)",master,5,4,1,0,3,6,3,8,9.0,11.0,34.86917501586544,2.0,69.73835003173087,0,0,0,0,0,no
bookkeeper,"boolean getFailFastOnStreamNotReady()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFailFastOnStreamNotReady(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getDisableRollingOnLogSegmentError()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setDisableRollingOnLogSegmentError(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean isDurableWriteEnabled()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setDurableWriteEnabled(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getOutputBufferSize()",master,4,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setOutputBufferSize(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getPeriodicFlushFrequencyMilliSeconds()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setPeriodicFlushFrequencyMilliSeconds(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getImmediateFlushEnabled()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setImmediateFlushEnabled(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getMinDelayBetweenImmediateFlushMs()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMinDelayBetweenImmediateFlushMs(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getPeriodicKeepAliveMilliSeconds()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setPeriodicKeepAliveMilliSeconds(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getRetentionPeriodHours()",master,5,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setRetentionPeriodHours(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getExplicitTruncationByApplication()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setExplicitTruncationByApplication(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getLogSegmentRollingIntervalMinutes()",master,5,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLogSegmentRollingIntervalMinutes(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getMaxLogSegmentBytes()",master,7,6,2,1,2,5,2,8,7.0,10.0,28.07354922057604,1.6,44.91767875292167,1,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMaxLogSegmentBytes(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getLogSegmentRollingConcurrency()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLogSegmentRollingConcurrency(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean isWriteLockEnabled()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setWriteLockEnabled(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getLockTimeoutMilliSeconds()",master,3,2,1,0,1,4,1,4,5.0,5.0,11.60964047443681,0.5,5.804820237218405,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLockTimeout(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getLockReacquireTimeoutMilliSeconds()",master,3,2,1,0,1,4,1,4,5.0,5.0,11.60964047443681,0.5,5.804820237218405,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLockReacquireTimeoutSeconds(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getLockOpTimeoutMilliSeconds()",master,3,2,1,0,1,4,1,4,5.0,5.0,11.60964047443681,0.5,5.804820237218405,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLockOpTimeoutSeconds(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEnableLedgerAllocatorPool()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEnableLedgerAllocatorPool(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"String getLedgerAllocatorPoolPath()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLedgerAllocatorPoolPath(String)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"String getLedgerAllocatorPoolName()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLedgerAllocatorPoolName(String)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getLedgerAllocatorPoolCoreSize()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setLedgerAllocatorPoolCoreSize(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getPerWriterOutstandingWriteLimit()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setPerWriterOutstandingWriteLimit(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getGlobalOutstandingWriteLimit()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setGlobalOutstandingWriteLimit(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getOutstandingWriteLimitDarkmode()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setOutstandingWriteLimitDarkmode(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadLACLongPollTimeout()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadLACLongPollTimeout(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getDeserializeRecordSetOnReads()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setDeserializeRecordSetOnReads(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReaderIdleWarnThresholdMillis()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReaderIdleWarnThresholdMillis(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReaderIdleErrorThresholdMillis()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReaderIdleErrorThresholdMillis(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getIgnoreTruncationStatus()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setIgnoreTruncationStatus(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getAlertWhenPositioningOnTruncated()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setAlertWhenPositioningOnTruncated(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getPositionGapDetectionEnabled()",master,5,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setPositionGapDetectionEnabled(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEnableReadAhead(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEnableReadAhead()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEnableForceRead(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEnableForceRead()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadAheadMaxRecords()",master,5,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadMaxRecords(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadAheadBatchSize()",master,5,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadBatchSize(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadAheadWaitTime()",master,4,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadWaitTime(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadAheadWaitTimeOnEndOfStream()",master,5,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadWaitTimeOnEndOfStream(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getReadAheadNoSuchLedgerExceptionOnReadLACErrorThresholdMillis()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadNoSuchLedgerExceptionOnReadLACErrorThresholdMillis(long)",master,5,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getReadAheadSkipBrokenEntries()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setReadAheadSkipBrokenEntries(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getNumPrefetchEntriesPerLogSegment()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setNumPrefetchEntriesPerLogSegment(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getMaxPrefetchEntriesPerLogSegment()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMaxPrefetchEntriesPerLogSegment(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getFirstNumEntriesPerReadLastRecordScan()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFirstNumEntriesPerReadLastRecordScan(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getMaxNumEntriesPerReadLastRecordScan()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMaxNumEntriesPerReadLastRecordScan(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getCheckLogExistenceBackoffStartMillis()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setCheckLogExistenceBackoffStartMillis(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getCheckLogExistenceBackoffMaxMillis()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setCheckLogExistenceBackoffMaxMillis(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getTraceReadAheadDeliveryLatency()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setTraceReadAheadDeliveryLatency(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getMetadataLatencyWarnThresholdMillis()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMetadataLatencyWarnThresholdMillis(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getDataLatencyWarnThresholdMillis()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setDataLatencyWarnThresholdMillis(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getTraceReadAheadMetadataChanges()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setTraceReadAheadMetadataChanges(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEnableTaskExecutionStats()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEnableTaskExecutionStats(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getTaskExecutionWarnTimeMicros()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setTaskExecutionWarnTimeMicros(long)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEnablePerStreamStat()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEnablePerStreamStat(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Class<? extends FeatureProvider> getFeatureProviderClass()",master,5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFeatureProviderClass(Class<? extends FeatureProvider>)",master,4,3,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"String getFileFeatureProviderBaseConfigPath()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFileFeatureProviderBaseConfigPath(String)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"String getFileFeatureProviderOverlayConfigPath()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFileFeatureProviderOverlayConfigPath(String)",master,5,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean isFederatedNamespaceEnabled()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFederatedNamespaceEnabled(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getFederatedMaxLogsPerSubnamespace()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFederatedMaxLogsPerSubnamespace(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getFederatedCheckExistenceWhenCacheMiss()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setFederatedCheckExistenceWhenCacheMiss(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getDynamicConfigReloadIntervalSec()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setDynamicConfigReloadIntervalSec(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"String getStreamConfigRouterClass()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setStreamConfigRouterClass(String)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getBpsSoftWriteLimit()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getBpsHardWriteLimit()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getRpsSoftWriteLimit()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getRpsHardWriteLimit()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getMaxAcquiredPartitionsPerProxy()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMaxAcquiredPartitionsPerProxy(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getMaxCachedPartitionsPerProxy()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setMaxCachedPartitionsPerProxy(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEIInjectWriteDelay()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"double getEIInjectedWriteDelayPercent()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectedWriteDelayPercent(double)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getEIInjectedWriteDelayMs()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectedWriteDelayMs(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEIInjectReadAheadStall()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectReadAheadStall(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEIInjectReadAheadBrokenEntries()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectReadAheadBrokenEntries(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean getEIInjectReadAheadDelay()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectReadAheadDelay(boolean)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getEIInjectMaxReadAheadDelayMs()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectMaxReadAheadDelayMs(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"int getEIInjectReadAheadDelayPercent()",master,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DistributedLogConfiguration setEIInjectReadAheadDelayPercent(int)",master,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void validate()",master,10,6,2,1,4,12,9,17,16.0,26.0,104.0,2.8333333333333335,294.6666666666667,1,0,0,0,0,no
bookkeeper,"Writer newEntry(String, int, boolean, CompressionCodec.Type)",master,11,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Builder newBuilder()",master,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Builder setLogSegmentInfo(long, long)",master,5,4,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,no
bookkeeper,"Builder setEntryId(long)",master,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,no
bookkeeper,"Builder setEnvelopeEntry(boolean)",master,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,no
bookkeeper,"Builder setEntry(ByteBuf)",master,4,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
bookkeeper,"Builder deserializeRecordSet(boolean)",master,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,no
bookkeeper,"Entry.Reader buildReader()",master,12,3,1,0,0,9,0,10,9.0,10.0,31.699250014423125,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void writeRecord(LogRecord, CompletableFuture<DLSN>)",master,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getLSSN()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long getEntryId()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"LogRecordWithDLSN nextRecord()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean skipTo(long)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"boolean skipTo(DLSN)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void release()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
